DateKey,User number,Product Name,Quantity,Regular price
20210201,105000958,Membership_1M,1,279000
20210201,105002044,Membership_1M,1,279000
20210201,105002136,Membership_1M,1,279000
20210201,105002137,Membership_1M,1,279000
20210201,105002477,Membership_1M,1,279000
20210201,105002485,Membership_1M,1,279000
20210201,105002490,Membership_1M,1,279000
20210201,105002491,Membership_1M,1,279000
20210201,105002556,Membership_1M,1,279000
20210201,105002557,Membership_1M,1,279000
20210201,105002666,Membership_1M,1,279000
20210201,105002892,Membership_1M,1,279000
20210201,105002901,Membership_1M,1,279000
20210201,105002902,Membership_1M,1,279000
20210201,105003017,Membership_1M,1,279000
20210201,105003138,Membership_1M,1,279000
20210201,105003139,Membership_1M,1,279000
20210201,105003140,Membership_1M,1,279000
20210201,104000358,Membership_3M,1,837000
20210201,105003141,Membership_6M,1,1600000
20210201,104000358,PT 30 session 10tr8,1,10802000
20210201,104002991,Wristband,1,100000
20210131,102003602,Water - Aquafina 500ml,4,10000
20210131,102005812,Water - Aquafina 500ml,5,10000
20210131,102003602,Water - Revive Organe 500ml,3,10000
20210131,102005812,Water - Revive Organe 500ml,2,10000
20210131,102003602,Water - Revive White 500ml,1,10000
20210131,102003490,Water - Aquafina 500ml,4,10000
20210131,104001153,Water - Aquafina 500ml,6,10000
20210131,102003490,Water - Revive Organe 500ml,2,10000
20210131,104001153,Water - Revive Organe 500ml,6,10000
20210131,102003490,Water - Revive White 500ml,7,10000
20210131,104001153,Water - Revive White 500ml,3,10000
20210131,101009306,Water - Aquafina 500ml,8,10000
20210131,103003158,Water - Aquafina 500ml,4,10000
20210131,101009306,Water - Revive Organe 500ml,5,10000
20210131,103003158,Water - Revive Organe 500ml,2,10000
20210131,101009306,Water - Revive White 500ml,4,10000
20210131,103003158,Water - Revive White 500ml,3,10000
20210131,104000014,Holland Water,36,10000
20210131,104000014,Water - Aquafina 500ml,44,10000
20210131,104000014,Water - Revive Organe 500ml,48,10000
20210131,104000014,Water - Revive White 500ml,30,10000
20210131,104000014,Dabaco 1 Egg,3,10000
20210131,104000014,Dabaco Combo 5 Egg,1,40000
20210131,104000014,Fitto,3,30000
20210131,102003602,Lock,1,50000
20210131,101009306,Lock,1,50000
20210131,104000014,Lock,1,50000
20210131,102005939,JoiningFee_1M,1,0
20210131,101009673,Membership_1M,1,279000
20210131,102002016,Membership_1M,1,279000
20210131,102005244,Membership_1M,1,279000
20210131,102000040,Membership_1M,1,279000
20210131,102000934,Membership_1M,1,279000
20210131,102004016,Membership_1M,1,279000
20210131,102005939,Membership_1M,1,279000
20210131,102004170,Membership_1M,1,279000
20210131,102005938,Membership_1M,1,279000
20210131,102004339,Membership_6M,1,1600000
20210131,102000227,Membership_6M,1,1600000
20210131,104002177,Membership_1M,1,279000
20210131,104001668,Membership_1M,1,279000
20210131,104002362,Membership_1M,1,279000
20210131,104002524,Membership_1M,1,279000
20210131,104002910,Membership_1M,1,279000
20210131,104003736,Membership_1M,1,279000
20210131,104003795,Membership_1M,1,279000
20210131,104004225,Membership_1M,1,279000
20210131,104004482,Membership_1M,1,279000
20210131,101008927,Membership_1M,1,279000
20210131,101010854,Membership_1M,2,279000
20210131,101011821,Membership_6M,1,1600000
20210131,101011822,Membership_6M,1,1600000
20210131,101011823,Membership_6M,1,1600000
20210131,105003134,JoiningFee_1M,1,0
20210131,105003136,JoiningFee_1M,1,0
20210131,105000979,Membership_1M,1,279000
20210131,105001564,Membership_1M,1,279000
20210131,105002072,Membership_1M,1,279000
20210131,105002188,Membership_1M,1,279000
20210131,105002483,Membership_1M,1,279000
20210131,105002484,Membership_1M,1,279000
20210131,105003134,Membership_1M,1,279000
20210131,105003136,Membership_1M,1,279000
20210131,105002891,Membership_6M,1,1600000
20210131,105003135,Membership_6M,1,1600000
20210131,102005494,PT 10 upgrade to 30 session,1,8500000
20210131,102005550,PT 10 upgrade to 30 session,1,8500000
20210131,102005580,PT 10 upgrade to 50 session,1,15000000
20210131,102004170,PT 30 session 10tr8,1,10802000
20210131,104001355,PT 10 session,1,5000000
20210131,104003461,PT 10 session,1,5000000
20210131,101011260,PT 30 session,1,13500000
20210131,101009306,PT 50 session,2,20000000
20210130,102004879,Water - Aquafina 500ml,13,10000
20210130,102005738,Water - Aquafina 500ml,5,10000
20210130,102004879,Water - Revive Organe 500ml,5,10000
20210130,102005738,Water - Revive Organe 500ml,2,10000
20210130,102004879,Water - Revive White 500ml,3,10000
20210130,102005738,Water - Revive White 500ml,2,10000
20210130,104001153,Water - Aquafina 500ml,7,10000
20210130,104004645,Water - Aquafina 500ml,15,10000
20210130,104001153,Water - Revive Organe 500ml,4,10000
20210130,104004645,Water - Revive Organe 500ml,5,10000
20210130,104001153,Water - Revive White 500ml,9,10000
20210130,104004645,Water - Revive White 500ml,6,10000
20210130,101004793,Water - Aquafina 500ml,6,10000
20210130,101007937,Water - Aquafina 500ml,12,10000
20210130,101004793,Water - Revive Organe 500ml,4,10000
20210130,101007937,Water - Revive Organe 500ml,5,10000
20210130,101004793,Water - Revive White 500ml,2,10000
20210130,101007937,Water - Revive White 500ml,5,10000
20210130,101004793,Lock,1,50000
20210130,105000014,Lock,1,50000
20210130,105003057,Lock,1,50000
20210130,102001291,Membership_1M,1,279000
20210130,102003997,Membership_1M,1,279000
20210130,102003998,Membership_1M,1,279000
20210130,102004466,Membership_1M,1,279000
20210130,101001883,Membership_1M,1,279000
20210130,102002922,Membership_1M,1,279000
20210130,102001250,Membership_1M,1,279000
20210130,102003323,Membership_1M,1,279000
20210130,102004024,Membership_1M,1,279000
20210130,102005230,Membership_1M,1,279000
20210130,102005256,Membership_1M,1,279000
20210130,102005386,Membership_1M,1,279000
20210130,102005633,Membership_1M,1,279000
20210130,102004812,Membership_1M,1,279000
20210130,102004987,Membership_1M,1,279000
20210130,102004367,Membership_6M,1,1600000
20210130,104004645,JoiningFee_1M,1,0
20210130,104004646,JoiningFee_1M,1,0
20210130,104004647,JoiningFee_1M,1,0
20210130,104001538,Membership_1M,1,279000
20210130,104002503,Membership_1M,1,279000
20210130,104002925,Membership_1M,1,279000
20210130,104003449,Membership_1M,1,279000
20210130,104004149,Membership_1M,1,279000
20210130,104004464,Membership_1M,1,279000
20210130,104004645,Membership_1M,1,279000
20210130,104004646,Membership_1M,1,279000
20210130,104004647,Membership_1M,1,279000
20210130,101001332,Membership_6M,1,1600000
20210130,104003390,Membership_6M,1,1600000
20210130,104004644,Membership_6M,1,1600000
20210130,101004496,Membership_12M,1,2800000
20210130,101003746,Membership_1M,1,279000
20210130,101004186,Membership_1M,1,279000
20210130,101005740,Membership_1M,1,279000
20210130,101006133,Membership_1M,1,279000
20210130,101007992,Membership_1M,1,279000
20210130,101010629,Membership_1M,1,279000
20210130,101011203,Membership_1M,1,279000
20210130,101011204,Membership_1M,1,279000
20210130,101011478,Membership_1M,1,279000
20210130,101011498,Membership_1M,1,279000
20210130,101011673,Membership_1M,1,279000
20210130,102004429,Membership_1M,1,279000
20210130,101005660,Membership_1M,1,279000
20210130,101011820,Membership_1M,1,279000
20210130,101004791,Membership_6M,1,1600000
20210130,101008636,Membership_6M,1,1600000
20210130,101008778,Membership_6M,1,1600000
20210130,101008794,Membership_6M,1,1600000
20210130,101011504,Membership_6M,1,1600000
20210130,101011716,Membership_6M,1,1600000
20210130,105003133,JoiningFee_1M,1,0
20210130,105001248,Membership_12M,1,2800000
20210130,104001175,Membership_1M,1,279000
20210130,105000640,Membership_1M,1,279000
20210130,105001609,Membership_1M,1,279000
20210130,105001611,Membership_1M,1,279000
20210130,105002002,Membership_1M,1,279000
20210130,105002004,Membership_1M,1,279000
20210130,105002101,Membership_1M,1,279000
20210130,105002447,Membership_1M,1,279000
20210130,105002462,Membership_1M,1,279000
20210130,105002517,Membership_1M,1,279000
20210130,105002887,Membership_1M,1,279000
20210130,105002893,Membership_1M,1,279000
20210130,105003133,Membership_1M,1,279000
20210130,105003131,Membership_1M,1,279000
20210130,105003132,Membership_1M,1,279000
20210130,106000360,Membership_6M,1,1600000
20210130,104004436,PT 10 upgrade to 30 session,1,8500000
20210130,104004597,PT 10 upgrade to 30 session,1,8500000
20210130,104004034,PT 100 session,1,35000000
20210130,105003025,PT 50 session,1,20000000
20210130,105002765,Wristband,1,100000
20210129,102003602,Water - Aquafina 500ml,2,10000
20210129,102004879,Water - Aquafina 500ml,4,10000
20210129,102003602,Water - Revive Organe 500ml,1,10000
20210129,102004879,Water - Revive Organe 500ml,2,10000
20210129,102003602,Water - Revive White 500ml,1,10000
20210129,102004879,Water - Revive White 500ml,9,10000
20210129,102003490,Water - Aquafina 500ml,3,10000
20210129,103003157,Water - Aquafina 500ml,15,10000
20210129,102003490,Water - Revive Organe 500ml,3,10000
20210129,103003157,Water - Revive Organe 500ml,3,10000
20210129,102003490,Water - Revive White 500ml,3,10000
20210129,103003157,Water - Revive White 500ml,7,10000
20210129,101007937,Water - Aquafina 500ml,14,10000
20210129,103003158,Water - Aquafina 500ml,5,10000
20210129,101007937,Water - Revive Organe 500ml,7,10000
20210129,103003158,Water - Revive Organe 500ml,3,10000
20210129,101007937,Water - Revive White 500ml,5,10000
20210129,103003158,Water - Revive White 500ml,2,10000
20210129,102003602,Lock,1,50000
20210129,103003157,Lock,2,50000
20210129,101002335,Membership_1M,1,279000
20210129,102003467,Membership_1M,1,279000
20210129,102003772,Membership_1M,1,279000
20210129,102005242,Membership_1M,1,279000
20210129,102005902,Membership_1M,2,279000
20210129,102005902,Membership_1M,1,279000
20210129,102005936,Membership_1M,1,279000
20210129,102005937,Membership_1M,1,279000
20210129,102000585,Membership_1M,1,279000
20210129,102001134,Membership_1M,1,279000
20210129,102005213,Membership_1M,1,279000
20210129,102005592,Membership_1M,1,279000
20210129,102005812,Membership_1M,1,279000
20210129,102005336,Membership_6M,1,1600000
20210129,102005002,Membership_6M,1,1600000
20210129,104000263,JoiningFee_1M,1,0
20210129,104000263,Membership_1M,1,279000
20210129,104001554,Membership_1M,1,279000
20210129,104002396,Membership_1M,1,279000
20210129,104002880,Membership_1M,1,279000
20210129,104003001,Membership_1M,1,279000
20210129,104004132,Membership_1M,1,279000
20210129,104004459,Membership_1M,1,279000
20210129,105002505,Membership_1M,1,279000
20210129,104004643,Membership_6M,1,1600000
20210129,101011819,Membership_12M,1,2800000
20210129,101000609,Membership_1M,1,279000
20210129,101001372,Membership_1M,1,279000
20210129,101003320,Membership_1M,1,279000
20210129,101003552,Membership_1M,1,279000
20210129,101005186,Membership_1M,1,279000
20210129,101005932,Membership_1M,1,279000
20210129,101007387,Membership_1M,1,279000
20210129,101008181,Membership_1M,1,279000
20210129,101008355,Membership_1M,1,279000
20210129,101009730,Membership_1M,1,279000
20210129,101010019,Membership_1M,1,279000
20210129,101010628,Membership_1M,1,279000
20210129,101003528,Membership_6M,1,1600000
20210129,101011818,Membership_6M,1,1600000
20210129,105003129,JoiningFee_1M,1,0
20210129,102000349,Membership_1M,1,279000
20210129,104001439,Membership_1M,3,279000
20210129,104001727,Membership_1M,3,279000
20210129,104001808,Membership_1M,1,279000
20210129,104001893,Membership_1M,2,279000
20210129,105000177,Membership_1M,2,279000
20210129,105000407,Membership_1M,1,279000
20210129,105000505,Membership_1M,1,279000
20210129,105000661,Membership_1M,1,279000
20210129,105001418,Membership_1M,1,279000
20210129,105001898,Membership_1M,1,279000
20210129,105002051,Membership_1M,1,279000
20210129,105002195,Membership_1M,1,279000
20210129,105002446,Membership_1M,1,279000
20210129,105002541,Membership_1M,1,279000
20210129,105002542,Membership_1M,1,279000
20210129,105002551,Membership_1M,2,279000
20210129,105002552,Membership_1M,1,279000
20210129,105002554,Membership_1M,1,279000
20210129,105002561,Membership_1M,1,279000
20210129,105002890,Membership_1M,3,279000
20210129,105002969,Membership_1M,3,279000
20210129,105003129,Membership_1M,1,279000
20210129,105003130,Membership_1M,2,279000
20210129,105003130,Membership_1M,1,279000
20210129,106000369,Membership_1M,1,279000
20210129,106000370,Membership_1M,1,279000
20210129,106000371,Membership_6M,1,1600000
20210129,102005902,PT 30 session 10tr8,1,10802000
20210129,101011818,PT 30 session,1,13500000
20210129,105002780,PT 10 session,1,5000000
20210129,105002884,PT 10 session,1,5000000
20210129,105002890,PT 30 session 10tr8,1,10802000
20210129,105002969,PT 30 session 10tr8,1,10802000
20210129,105003130,PT 30 session 10tr8,1,10802000
20210128,102004879,Water - Aquafina 500ml,16,10000
20210128,102004879,Water - Revive Organe 500ml,8,10000
20210128,102004879,Water - Revive White 500ml,8,10000
20210128,104001153,Water - Aquafina 500ml,13,10000
20210128,104004241,Water - Aquafina 500ml,6,10000
20210128,104001153,Water - Revive Organe 500ml,6,10000
20210128,104004241,Water - Revive Organe 500ml,4,10000
20210128,104001153,Water - Revive White 500ml,11,10000
20210128,104004241,Water - Revive White 500ml,3,10000
20210128,101007937,Water - Aquafina 500ml,5,10000
20210128,103003158,Water - Aquafina 500ml,15,10000
20210128,101007937,Water - Revive Organe 500ml,3,10000
20210128,103003158,Water - Revive Organe 500ml,4,10000
20210128,103003158,Water - Revive White 500ml,8,10000
20210128,104004241,Lock,1,50000
20210128,103003158,Lock,1,50000
20210128,105000014,Lock,1,50000
20210128,102004321,Membership_1M,1,279000
20210128,102004489,Membership_1M,1,279000
20210128,102005932,Membership_1M,1,279000
20210128,101009835,Membership_1M,1,279000
20210128,102000410,Membership_1M,1,279000
20210128,102005227,Membership_1M,1,279000
20210128,102005395,Membership_1M,1,279000
20210128,103000653,Membership_1M,1,279000
20210128,103003783,Membership_3M,1,837000
20210128,102005933,Membership_6M,1,1600000
20210128,102003233,Membership_6M,1,1600000
20210128,102005930,Membership_6M,1,1600000
20210128,102005931,Membership_6M,1,1600000
20210128,102005934,Membership_6M,1,1600000
20210128,102005935,Membership_6M,1,1600000
20210128,104004642,JoiningFee_1M,1,0
20210128,104001939,Membership_1M,1,279000
20210128,104001979,Membership_1M,1,279000
20210128,104002929,Membership_1M,1,279000
20210128,104003759,Membership_1M,1,279000
20210128,104004043,Membership_1M,1,279000
20210128,104004642,Membership_1M,1,279000
20210128,104004641,Membership_6M,1,1600000
20210128,104000288,Membership_6M,1,1600000
20210128,104004640,Membership_6M,1,1600000
20210128,101011807,JoiningFee_1M,1,0
20210128,101011810,JoiningFee_1M,1,0
20210128,101011811,JoiningFee_1M,1,0
20210128,101011813,Membership_12M,1,2800000
20210128,101011814,Membership_12M,1,2800000
20210128,101000486,Membership_1M,1,279000
20210128,101001755,Membership_1M,1,279000
20210128,101004921,Membership_1M,1,279000
20210128,101005028,Membership_1M,1,279000
20210128,101010479,Membership_1M,1,279000
20210128,101010868,Membership_1M,1,279000
20210128,101010911,Membership_1M,1,279000
20210128,101011427,Membership_1M,1,279000
20210128,101011807,Membership_1M,1,279000
20210128,101011810,Membership_1M,1,279000
20210128,101011811,Membership_1M,1,279000
20210128,103002259,Membership_1M,1,279000
20210128,101011815,Membership_3M,1,837000
20210128,101005800,Membership_6M,1,1600000
20210128,101010235,Membership_6M,1,1600000
20210128,101011808,Membership_6M,1,1600000
20210128,101011809,Membership_6M,1,1600000
20210128,101011812,Membership_6M,1,1600000
20210128,101011816,Membership_6M,1,1600000
20210128,103000329,Membership_6M,1,1600000
20210128,105003120,JoiningFee_1M,1,0
20210128,105003121,JoiningFee_1M,1,0
20210128,105003128,Membership_12M,1,2800000
20210128,105003123,Membership_12M,1,2800000
20210128,101001705,Membership_1M,1,279000
20210128,101009107,Membership_1M,1,279000
20210128,105000437,Membership_1M,1,279000
20210128,105000572,Membership_1M,1,279000
20210128,105000684,Membership_1M,1,279000
20210128,105000756,Membership_1M,1,279000
20210128,105000910,Membership_1M,1,279000
20210128,105001294,Membership_1M,1,279000
20210128,105001506,Membership_1M,1,279000
20210128,105001523,Membership_1M,1,279000
20210128,105002022,Membership_1M,1,279000
20210128,105002103,Membership_1M,1,279000
20210128,105002601,Membership_1M,2,279000
20210128,105003120,Membership_1M,1,279000
20210128,105003121,Membership_1M,1,279000
20210128,105002047,Membership_3M,1,837000
20210128,105003125,Membership_6M,1,1600000
20210128,105003122,Membership_6M,1,1600000
20210128,105003124,Membership_6M,1,1600000
20210128,105003126,Membership_6M,1,1600000
20210128,106000366,Membership_12M,1,2800000
20210128,102005156,PT 10 session,1,5000000
20210128,103003783,PT 30 session 10tr8,1,10802000
20210128,104004347,PT 10 session,1,5000000
20210128,101011815,PT 30 session 10tr8,1,10802000
20210128,101010268,PT 50 session,1,20000000
20210128,105002047,PT 30 session 10tr8,1,10802000
20210127,102004879,Water - Aquafina 500ml,5,10000
20210127,102005738,Water - Aquafina 500ml,4,10000
20210127,102004879,Water - Revive Organe 500ml,2,10000
20210127,102005738,Water - Revive Organe 500ml,1,10000
20210127,102004879,Water - Revive White 500ml,2,10000
20210127,102005738,Water - Revive White 500ml,7,10000
20210127,101009619,Water - Aquafina 500ml,9,10000
20210127,104001153,Water - Aquafina 500ml,10,10000
20210127,101009619,Water - Revive Organe 500ml,3,10000
20210127,104001153,Water - Revive Organe 500ml,6,10000
20210127,101009619,Water - Revive White 500ml,3,10000
20210127,104001153,Water - Revive White 500ml,8,10000
20210127,101007937,Water - Aquafina 500ml,5,10000
20210127,103003158,Water - Aquafina 500ml,9,10000
20210127,101007937,Water - Revive Organe 500ml,1,10000
20210127,103003158,Water - Revive Organe 500ml,12,10000
20210127,101007937,Water - Revive White 500ml,1,10000
20210127,103003158,Water - Revive White 500ml,6,10000
20210127,104000014,Holland Water,49,10000
20210127,104000014,Water - Aquafina 500ml,47,10000
20210127,104000014,Water - Revive Organe 500ml,46,10000
20210127,104000014,Water - Revive White 500ml,42,10000
20210127,104000014,Dabaco 1 Egg,21,10000
20210127,104000014,Fitto,7,30000
20210127,104000014,Fitto Superfit,2,35000
20210127,102005738,Lock,1,50000
20210127,104000014,Lock,1,50000
20210127,102005929,Membership_12M,1,2800000
20210127,102000604,Membership_12M,1,2800000
20210127,102000960,Membership_1M,1,279000
20210127,102001039,Membership_1M,1,279000
20210127,102003179,Membership_1M,1,279000
20210127,102003867,Membership_1M,1,279000
20210127,102004450,Membership_1M,1,279000
20210127,102005234,Membership_1M,1,279000
20210127,102005926,Membership_6M,1,1600000
20210127,102005927,Membership_6M,1,1600000
20210127,102005928,Membership_6M,1,1600000
20210127,102005925,Membership_6M,1,1600000
20210127,104004639,JoiningFee_1M,1,0
20210127,104000998,Membership_1M,1,279000
20210127,104002322,Membership_1M,1,279000
20210127,104003733,Membership_1M,1,279000
20210127,104003734,Membership_1M,1,279000
20210127,104003754,Membership_1M,1,279000
20210127,104004124,Membership_1M,2,279000
20210127,104004639,Membership_1M,1,279000
20210127,104001486,Membership_6M,1,1600000
20210127,104002624,Membership_6M,1,1600000
20210127,104004635,Membership_6M,1,1600000
20210127,104004636,Membership_6M,1,1600000
20210127,104004637,Membership_6M,1,1600000
20210127,104004638,Membership_6M,1,1600000
20210127,101011799,JoiningFee_1M,1,0
20210127,101011804,JoiningFee_1M,1,0
20210127,101001741,Membership_1M,1,279000
20210127,101006566,Membership_1M,1,279000
20210127,101008629,Membership_1M,1,279000
20210127,101009255,Membership_1M,1,279000
20210127,101009508,Membership_1M,1,279000
20210127,101011160,Membership_1M,1,279000
20210127,101011169,Membership_1M,1,279000
20210127,101011603,Membership_1M,1,279000
20210127,101011799,Membership_1M,1,279000
20210127,101011804,Membership_1M,1,279000
20210127,101011803,Membership_1M,1,279000
20210127,101010949,Membership_3M,1,837000
20210127,101011791,Membership_6M,1,1600000
20210127,101011800,Membership_6M,1,1600000
20210127,101011802,Membership_6M,1,1600000
20210127,101011805,Membership_6M,1,1600000
20210127,101011806,Membership_6M,1,1600000
20210127,105003119,JoiningFee_1M,1,0
20210127,105003116,Membership_12M,1,2800000
20210127,102001207,Membership_1M,1,279000
20210127,105000234,Membership_1M,3,279000
20210127,105000405,Membership_1M,1,279000
20210127,105000835,Membership_1M,1,279000
20210127,105000991,Membership_1M,1,279000
20210127,105000992,Membership_1M,1,279000
20210127,105001467,Membership_1M,1,279000
20210127,105001516,Membership_1M,1,279000
20210127,105001952,Membership_1M,1,279000
20210127,105002043,Membership_1M,1,279000
20210127,105002094,Membership_1M,1,279000
20210127,105002095,Membership_1M,1,279000
20210127,105002466,Membership_1M,1,279000
20210127,105002507,Membership_1M,1,279000
20210127,105002599,Membership_1M,2,279000
20210127,105003119,Membership_1M,1,279000
20210127,101007255,Membership_3M,1,837000
20210127,105001359,Membership_3M,1,837000
20210127,104000762,Membership_6M,1,1600000
20210127,105000480,Membership_6M,1,1600000
20210127,105003115,Membership_6M,1,1600000
20210127,105003117,Membership_6M,1,1600000
20210127,105003118,Membership_6M,1,1600000
20210127,106000364,Membership_6M,1,1600000
20210127,101010949,PT 30 session 10tr8,1,10802000
20210127,105002890,PT 100 session,1,35000000
20210127,101007255,PT 30 session 10tr8,1,10802000
20210127,105001359,PT 30 session 10tr8,1,10802000
20210126,102004879,Water - Aquafina 500ml,1,10000
20210126,102005738,Water - Aquafina 500ml,6,10000
20210126,102005738,Water - Revive Organe 500ml,6,10000
20210126,102004879,Water - Revive White 500ml,2,10000
20210126,102005738,Water - Revive White 500ml,5,10000
20210126,104001153,Water - Aquafina 500ml,16,10000
20210126,104004484,Water - Aquafina 500ml,9,10000
20210126,104001153,Water - Revive Organe 500ml,7,10000
20210126,104004484,Water - Revive Organe 500ml,5,10000
20210126,104001153,Water - Revive White 500ml,11,10000
20210126,104004484,Water - Revive White 500ml,3,10000
20210126,101007937,Water - Aquafina 500ml,14,10000
20210126,101009403,Water - Aquafina 500ml,1,10000
20210126,103001295,Water - Aquafina 500ml,35,10000
20210126,101007937,Water - Revive Organe 500ml,10,10000
20210126,103001295,Water - Revive Organe 500ml,7,10000
20210126,101007937,Water - Revive White 500ml,17,10000
20210126,103001295,Water - Revive White 500ml,6,10000
20210126,102004879,Lock,1,50000
20210126,101007937,Lock,3,50000
20210126,102004243,Lock,1,50000
20210126,102005918,JoiningFee_1M,1,0
20210126,102000165,Membership_1M,1,279000
20210126,102002632,Membership_1M,1,279000
20210126,102005544,Membership_1M,2,279000
20210126,103000304,Membership_1M,1,279000
20210126,104000414,Membership_1M,1,279000
20210126,102000583,Membership_1M,1,279000
20210126,102000584,Membership_1M,1,279000
20210126,102000995,Membership_1M,1,279000
20210126,102005365,Membership_1M,1,279000
20210126,102005382,Membership_1M,1,279000
20210126,102005918,Membership_1M,1,279000
20210126,102004324,Membership_1M,1,279000
20210126,102005919,Membership_6M,1,1600000
20210126,102005920,Membership_6M,1,1600000
20210126,102005921,Membership_6M,1,1600000
20210126,102005922,Membership_6M,1,1600000
20210126,102005923,Membership_6M,1,1600000
20210126,101007375,Membership_1M,1,279000
20210126,104001842,Membership_1M,1,279000
20210126,104003288,Membership_1M,1,279000
20210126,104003740,Membership_1M,1,279000
20210126,104004014,Membership_1M,1,279000
20210126,104004053,Membership_1M,1,279000
20210126,104004109,Membership_1M,1,279000
20210126,104004110,Membership_1M,1,279000
20210126,104004111,Membership_1M,1,279000
20210126,105000223,Membership_1M,1,279000
20210126,104004634,Membership_6M,1,1600000
20210126,101008885,JoiningFee_1M,1,0
20210126,101011793,JoiningFee_1M,1,0
20210126,101011795,JoiningFee_1M,1,0
20210126,101011798,JoiningFee_1M,1,0
20210126,101010442,Membership_12M,1,2800000
20210126,101002703,Membership_1M,1,279000
20210126,101003892,Membership_1M,1,279000
20210126,101005115,Membership_1M,1,279000
20210126,101006519,Membership_1M,1,279000
20210126,101006882,Membership_1M,1,279000
20210126,101007840,Membership_1M,1,279000
20210126,101008885,Membership_1M,1,279000
20210126,101009104,Membership_1M,1,279000
20210126,101009403,Membership_1M,1,279000
20210126,101009743,Membership_1M,1,279000
20210126,101010024,Membership_1M,1,279000
20210126,101010613,Membership_1M,1,279000
20210126,101010878,Membership_1M,1,279000
20210126,101010898,Membership_1M,1,279000
20210126,101011049,Membership_1M,1,279000
20210126,101011147,Membership_1M,1,279000
20210126,101011793,Membership_1M,1,279000
20210126,101011795,Membership_1M,1,279000
20210126,101011798,Membership_1M,1,279000
20210126,103001295,Membership_1M,1,279000
20210126,101011792,Membership_1M,1,279000
20210126,101007675,Membership_3M,1,837000
20210126,101011796,Membership_6M,1,1600000
20210126,101006062,Membership_6M,1,1600000
20210126,101010348,Membership_6M,1,1600000
20210126,101010474,Membership_6M,1,1600000
20210126,101011794,Membership_6M,1,1600000
20210126,101011797,Membership_6M,1,1600000
20210126,105003081,JoiningFee_1M,1,0
20210126,105003111,Membership_12M,1,2800000
20210126,105003112,Membership_12M,1,2800000
20210126,105003113,Membership_12M,1,2800000
20210126,105003114,Membership_12M,1,2800000
20210126,105000435,Membership_1M,1,279000
20210126,105000581,Membership_1M,1,279000
20210126,105000842,Membership_1M,1,279000
20210126,105001370,Membership_1M,1,279000
20210126,105001624,Membership_1M,1,279000
20210126,105001842,Membership_1M,1,279000
20210126,105001994,Membership_1M,1,279000
20210126,105002015,Membership_1M,1,279000
20210126,105002050,Membership_1M,1,279000
20210126,105002533,Membership_1M,1,279000
20210126,105003081,Membership_1M,1,279000
20210126,105000976,Membership_6M,1,1600000
20210126,105003110,Membership_6M,1,1600000
20210126,106000361,Membership_6M,1,1600000
20210126,106000362,Membership_6M,1,1600000
20210126,106000363,Membership_6M,1,1600000
20210126,101007675,PT 30 session 10tr8,1,10802000
20210125,102003602,Water - Aquafina 500ml,4,10000
20210125,102005738,Water - Aquafina 500ml,7,10000
20210125,102003602,Water - Revive Organe 500ml,2,10000
20210125,102005738,Water - Revive Organe 500ml,4,10000
20210125,102005738,Water - Revive White 500ml,5,10000
20210125,101009619,Water - Aquafina 500ml,7,10000
20210125,103001276,Water - Aquafina 500ml,1,10000
20210125,104001153,Water - Aquafina 500ml,18,10000
20210125,101009619,Water - Revive Organe 500ml,2,10000
20210125,104001153,Water - Revive Organe 500ml,13,10000
20210125,101009619,Water - Revive White 500ml,7,10000
20210125,104001153,Water - Revive White 500ml,9,10000
20210125,101007937,Water - Aquafina 500ml,64,10000
20210125,103003158,Water - Aquafina 500ml,6,10000
20210125,101007937,Water - Revive Organe 500ml,20,10000
20210125,103003158,Water - Revive Organe 500ml,2,10000
20210125,101007937,Water - Revive White 500ml,27,10000
20210125,103003158,Water - Revive White 500ml,3,10000
20210125,102005738,Lock,2,50000
20210125,104001153,Lock,1,50000
20210125,101007937,Lock,3,50000
20210125,103003158,Lock,1,50000
20210125,105000014,Lock,1,50000
20210125,102001406,Membership_1M,1,279000
20210125,102002963,Membership_1M,1,279000
20210125,102004520,Membership_1M,1,279000
20210125,102005409,Membership_1M,1,279000
20210125,102000318,Membership_1M,1,279000
20210125,102000981,Membership_1M,1,279000
20210125,102002886,Membership_1M,1,279000
20210125,102003145,Membership_1M,1,279000
20210125,102004483,Membership_1M,1,279000
20210125,102005357,Membership_1M,1,279000
20210125,102005367,Membership_1M,1,279000
20210125,102005411,Membership_1M,1,279000
20210125,102005568,Membership_1M,1,279000
20210125,102005577,Membership_1M,1,279000
20210125,101008642,Membership_1M,1,279000
20210125,102004701,Membership_1M,1,279000
20210125,102004865,Membership_6M,1,1600000
20210125,102004901,Membership_6M,1,1600000
20210125,102005902,Membership_6M,1,1600000
20210125,102003419,Membership_6M,1,1600000
20210125,102005333,Membership_6M,1,1600000
20210125,102005914,Membership_6M,1,1600000
20210125,102005915,Membership_6M,1,1600000
20210125,102005916,Membership_6M,1,1600000
20210125,102000116,Membership_6M,1,1600000
20210125,102005917,Membership_6M,1,1600000
20210125,103001276,JoiningFee_1M,1,0
20210125,104001351,JoiningFee_1M,1,0
20210125,104001597,JoiningFee_1M,1,0
20210125,104001721,JoiningFee_1M,1,0
20210125,104004624,JoiningFee_1M,1,0
20210125,104004629,JoiningFee_1M,1,0
